"","REALINC","REALRINC","WRKSTAT","HRS1","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSTA","SPWRKSLF","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","RACE","RES16","REG16","MOBILE16","FAMILY16","INCOM16","BORN","PARBORN","GRANBORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","UNRELAT","EARNRS","REGION","RELIG","ATTEND","RELIG16","FUND16","SPREL","RACLIVE","HEALTH","WKSUB","WKSUBS","WKSUP","UNEMP","OWNGUN","PARTNERS","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","YEAR","ID_","CLASS_","UNION_","ETH1"
"3941",13475,13475,"1",60,1,"42","91","1",1,0,"2",0,"91","91",1,"20",3,2,45,12,8,12,12,1,"1","2","6","1","1",3,1,"0","0",4,1,1,0,2,0,2,"6","1",8,"4","3","1",0,"2",0,NA,1,0,"1",1,39.9,36,37.6,35,31.6,2012,"1891","2","4",NA
"3942",3675,3675,"1",40,0,"36","42","1",0,0,"1",1,"42","42",NA,NA,7,5,43,11,NA,11,14,0,"2","3","5","1","5",3,1,"0","0",8,3,1,1,3,0,1,"5","1",3,"1","1","1",0,"1",1,0,0,0,"2",1,NA,48,24.2,37,18.6,2012,"1913","2","4","97"
"3943",5512.5,NA,"4",NA,1,"96","41","1",0,0,"5",0,"41","41",0,"72",3,1,61,11,6,11,12,1,"2","3","5","2","1",2,1,"0","0",2,0,0,0,2,0,0,"5","1",7,"1","1","1",1,"4",NA,NA,NA,0,"3",1,31.2,25,23.3,31,19.6,2012,"1924","1","4",NA
"3944",49000,22050,"1",55,0,"38","25","1",0,0,"1",0,"25","25",0,"38",1,0,34,17,12,12,17,1,"1","1","5","2","1",3,1,"2","2",2,0,0,0,2,NA,2,"5","1",2,"1","3","1",0,"1",1,1,1,0,"1",1,45.1,60,65.3,50,70.3,2012,"1938","2","4","21"
"3945",10412.5,10412.5,"1",60,1,"63",NA,"1",1,0,"7",NA,NA,NA,1,"20",11,6,71,11,3,5,12,1,"1","2","1","2","1",2,1,"2","4",2,0,0,0,2,0,1,"1","11",7,"2","2","11",0,"2",0,NA,1,0,"1",1,39.9,42,31,NA,NA,2012,"1948","2","4","3"
"3946",40425,26950,"1",45,0,"23","42","1",0,0,"1",0,"42","42",0,"72",2,2,58,16,12,12,12,0,"1","1","1","2","1",3,1,"0","2",2,0,0,0,2,0,2,"1","2",5,"2","2","2",1,"2",1,1,1,0,"1",1,39.2,59,75.5,36,37.6,2012,"1950","3","4","3"
"3947",33075,22050,"1",45,0,"72","87","1",0,0,"1",0,"87","87",NA,NA,3,2,60,12,NA,NA,12,1,"1","3","1","3","5",1,1,"2",NA,2,0,0,0,2,0,2,"1","2",2,"2","2","2",0,"2",1,1,1,0,"1",0,NA,45,31.2,39,38.1,2012,"1956","2","2","3"
"3948",155139.9731,49000,"1",40,1,"30","30","1",0,0,"1",1,"30","30",0,"23",1,3,36,20,16,16,20,0,"1","1","5","3","1",3,1,"0","1",5,1,2,0,2,0,2,"1","4",0,"4","3","4",0,"1",0,NA,1,0,"1",1,80.9,70,91.6,70,91.6,2012,"1958","3","4","8"
"3949",33075,NA,"5",NA,0,"42","63","1",0,0,"7",0,"63","63",0,"86",4,0,63,16,15,14,12,1,"1","3","3","3","1",3,1,"0","0",2,0,0,0,2,0,0,"1","1",1,"1","3","4",1,"1",NA,NA,NA,0,"2",0,50,52,67.8,47,65.3,2012,"1960","3","4","8"
"3950",134817.4399,39022.5,"1",40,0,"70","40","1",0,0,"1",0,"40","40",0,"20",3,0,26,16,16,14,16,0,"1","3","2","3","1",3,1,"0","1",2,0,0,0,2,0,2,"1","2",7,"2","2","2",0,"1",1,1,0,1,"2",1,68.6,51,61.9,50,32.6,2014,"2","3","4","10"
"3951",NA,NA,"5",NA,0,"80","72","1",0,0,"5",0,"72","72",0,"91",0,3,74,17,8,17,15,0,"1","6","2","3","1",4,1,"1","4",2,0,0,0,2,0,0,"1","2",4,"1","3","2",0,"1",NA,NA,NA,0,"2",1,32,60,76.3,42,35.3,2014,"5","3","3","14"
"3952",47300,21285,"1",55,0,"43","40","1",0,0,"1",0,"40","40",NA,NA,3,3,30,15,NA,10,12,0,"3","6","2","2","5",1,1,"8","4",2,0,0,0,2,0,2,"2","2",3,"2","2","4",1,"1",1,1,1,1,"2",1,NA,42,39.6,50,32.6,2014,"10","2","4","17"
"3953",134817.4399,47300,"1",40,0,"15","15","1",1,0,"1",0,"15","15",0,"91",6,2,50,15,10,12,12,1,"1","3","2","2","1",2,1,"0","0",2,0,0,0,2,0,2,"2","1",2,"1","2","2",1,"2",1,1,0,0,"1",1,32,50,57.4,70,86.1,2014,"29","3","3","14"
"3954",NA,10051.25,"1",40,0,"36","71","1",0,0,"1",0,"71","71",0,"60",3,2,37,12,NA,12,12,0,"2","4","2","1","1",1,0,"8","4",6,1,1,1,3,0,4,"2","4",7,"1","1","4",1,"2",1,1,0,0,"2",1,14,48,24.2,31,39,2014,"36","1","4","39"
"3955",134817.4399,47300,"1",50,0,"47","36","1",0,0,"1",0,"36","36",0,"91",0,1,35,16,12,12,16,1,"1","3","2","2","1",2,1,"0","0",3,1,0,0,2,0,2,"2","2",4,"2","2","2",1,"2",1,1,1,0,"2",1,32,38,43,51,28.7,2014,"40","3","4","14"
"3956",47300,26015,"1",40,0,"11","54","1",0,0,"1",0,"54","54",NA,NA,2,1,42,16,NA,17,16,1,"1","3","2","1","5",3,1,"0","0",3,1,0,0,2,0,2,"2","4",2,"4","3","3",1,"3",1,1,0,1,"2",1,NA,61,74.8,43,43.1,2014,"52","3","4","11"
"3957",39022.5,26015,"1",60,0,"52","47","1",0,0,"1",0,"47","47",NA,NA,2,0,29,14,8,16,18,1,"3","5","2","2","1",1,0,"8","4",2,0,0,0,2,0,2,"2","4",1,"2","2","2",1,"2",1,0,1,0,"2",2,NA,31,37.6,38,43,2014,"53","2","4","38"
"3958",134817.4399,NA,"7",NA,0,"80","12","1",0,0,"1",0,"12","12",0,"41",11,1,43,16,7,4,16,0,"3","6","2","1","1",3,0,"8","4",3,0,0,0,3,0,2,"2","2",0,"2","2","2",1,"1",1,1,1,1,"2",1,10.6,60,76.3,53,69.3,2014,"60","3","4","38"
"3959",134817.4399,39022.5,"8",NA,0,"23","11","1",0,0,"4",0,"11","11",0,"22",1,0,47,20,16,16,18,0,"3","6","0","3","1",2,0,"8","4",2,0,0,0,2,0,2,"2","4",0,"4","3","4",1,"2",NA,NA,NA,0,"1",1,84.5,64,82.5,60,83.8,2014,"63","3","1","5"
"3960",134817.4399,66220,"1",35,1,"85","20","1",0,0,"1",0,"20","20",1,"20",1,2,69,16,10,10,16,1,"1","5","2","1","1",4,1,"0","4",2,0,0,0,2,0,2,"2","4",0,"2","2","1",1,"1",0,NA,0,0,"2",1,68.6,63,79.3,54,62.9,2014,"66","4","2","15"
"3961",134817.4399,132148.07386,"1",50,1,"85","21","1",0,0,"1",1,"21","21",1,"78",2,0,65,16,14,16,19,0,"1","4","1","3","1",3,1,"0","4",3,0,0,0,3,0,3,"2","3",3,"3","3","3",0,"1",1,1,1,0,"2",0,19.7,63,79.3,69,91.1,2014,"67","4","4","23"
"3962",134817.4399,31927.5,"5",NA,0,"23","21","1",1,0,"1",0,"21","21",0,"98",2,2,66,20,12,8,20,0,"1","6","2","2","0",3,1,"8","4",2,0,0,0,2,0,2,"2","4",0,"2","2","3",1,"2",0,NA,0,0,"2",1,63.1,61,80.9,69,91.1,2014,"72","3","4","14"
"3963",134817.4399,56760,"1",60,0,"23","65","1",0,0,"1",0,"65","65",1,"26",3,1,39,20,14,16,12,0,"1","3","2","2","1",2,1,"1","0",4,0,2,0,2,0,2,"2","6",2,"3","3","4",0,"3",1,0,1,0,"2",1,60.1,64,82.5,35,34.1,2014,"75","3","1","23"
"3964",134817.4399,NA,"7",NA,0,"23","14","1",0,0,"1",0,"14","14",0,"16",2,3,41,18,16,18,17,0,"3","6","0","3","0",3,0,"8","4",5,1,2,0,2,0,4,"2","6",1,"4","3","4",1,"2",1,1,0,0,"2",1,80.1,64,82.5,70,81.5,2014,"76","3","4","5"
"3965",134817.4399,66220,"1",60,0,"53","15","1",0,0,"7",0,"15","15",1,"21",2,2,54,16,19,16,16,1,"1","5","4","3","1",4,1,"0","1",2,0,0,0,2,0,2,"2","2",2,"1","3","2",1,"1",1,1,1,0,"2",1,91.1,42,59.9,52,71.6,2014,"77","3","4","7"
"3966",15372.5,NA,"7",NA,0,"35","35","1",0,0,"1",0,"35","35",NA,NA,1,3,43,12,12,12,14,1,"3","5","2","1","1",1,1,"0","0",4,0,2,0,2,0,1,"2","4",0,"4","3","4",1,"4",1,1,0,1,"2",1,NA,48,36.9,64,71.8,2014,"79","1","4","22"
"3967",47300,31927.5,"1",37,0,"93","36","1",1,0,"2",0,"36","36",1,"72",7,2,41,16,12,12,14,1,"2","5","0","3","1",3,0,"8","4",4,1,1,0,2,0,2,"2","2",4,"2","2","1",1,"1",1,1,1,0,"2",1,31.2,39,60.3,48,24.2,2014,"88","2","3","1"
"3968",66220,26015,"8",NA,0,"71","71","1",0,0,"8",0,"71","71",1,NA,2,0,27,16,18,20,16,0,"2","6","2","3","0",2,1,"0","0",2,0,0,0,2,0,2,"2","1",3,"4","3","1",0,"1",NA,NA,NA,0,"2",1,NA,51,78.3,51,78.3,2014,"93","3","4","1"
"3969",134817.4399,132148.07386,"1",60,0,"30","13","1",0,0,"7",0,"13","13",0,"23",1,0,38,20,20,16,19,1,"3","6","0","3","1",1,0,"8","4",2,0,0,0,2,NA,2,"2","7",0,"7",NA,"4",1,"2",1,1,1,0,"2",1,59.1,80,92.8,73,84,2014,"128","3","4","31"
"3970",31927.5,26015,"1",40,1,"51","36","1",0,0,"2",0,"36","36",0,"14",3,6,55,12,16,12,12,1,"1","5","2","2","1",3,1,"0","4",2,0,0,0,2,0,2,"2","11",5,"1","2","11",0,"2",0,NA,1,1,"2",1,86.5,42,48.8,48,24.2,2014,"144","2","4","15"
"3971",66220,31927.5,"3",NA,0,"23","10","1",0,0,"1",0,"10","10",0,"93",1,2,38,17,16,13,17,0,"1","5","2","2","1",3,1,"0","0",3,1,0,0,2,0,2,"2","1",5,"1","2","2",1,"1",1,1,0,0,"2",1,60.3,61,80.9,48,64.5,2014,"146","3","4","15"
"3972",56760,NA,"7",NA,0,"42","23","1",0,0,"3",0,"23","23",0,"15",2,2,45,18,16,12,18,0,"1","3","2","2","1",3,1,"0","1",2,0,0,0,2,0,1,"2","4",0,"2","2","4",1,"1",1,1,0,1,"2",1,86.1,52,67.8,64,82.5,2014,"148","2","2","11"
"3973",13007.5,13007.5,"1",60,0,"47","47","1",1,0,"4",0,"47","47",0,"74",0,5,54,14,14,12,13,1,"1","4","2","1","1",3,1,"0","4",1,0,0,0,1,NA,1,"2","3",0,"2","2","3",1,"2",1,0,0,0,"2",1,53.9,30,29.6,31,39.7,2014,"153","2","4","23"
"3974",13007.5,13007.5,"1",40,0,"42",NA,"1",0,0,"7",NA,NA,NA,1,"62",7,6,51,6,6,0,6,1,"3","1","0","3","1",1,0,"8","4",5,0,0,0,5,3,1,"2","2",7,"2","2","2",1,"3",0,NA,0,0,"2",2,25.2,37,18.6,NA,NA,2014,"159","1","4","38"
"3975",26015,15372.5,"1",60,1,"72","36","1",0,0,"1",0,"36","36",0,NA,8,2,54,10,2,2,13,1,"3","4","2","1","1",1,1,"0","0",3,0,0,1,2,0,2,"2","2",0,"2","2","2",1,"2",0,NA,0,0,"2",1,NA,45,31.2,48,24.2,2014,"161","2","4","22"
"3976",31927.5,17737.5,"1",50,1,"22","50","1",1,0,"1",0,"50","50",0,"27",2,0,55,14,12,12,13,1,"1","5","9","2","1",3,1,"0","1",3,0,0,0,3,0,2,"9","4",0,"11","2","4",0,"2",0,NA,1,0,"1",1,55,53,59.1,46,52,2014,"173","2","4","11"
"3977",3074.5,3074.5,"2",20,0,"42","77","1",1,0,"2",1,"77","77",NA,NA,2,1,54,10,NA,0,9,0,"1","3","0","3","5",2,0,"8","4",2,0,0,0,2,0,2,"9","4",3,"2","2","4",1,"3",0,NA,0,0,"2",1,NA,25,12.6,35,25,2014,"194","2","4","17"
"3978",5321.25,NA,"5",NA,0,"57","82","1",1,0,"5",0,"82","82",0,"60",10,4,79,12,3,8,8,0,"1","3","8","3","1",1,1,"0","2",2,0,0,0,2,1,0,"9","1",5,"2","2","4",1,"2",NA,NA,NA,0,"2",1,14,47,38.8,36,31.1,2014,"196","3","4","17"
"3979",47300,47300,"1",40,0,"11","71","1",0,0,"4",0,"71","71",NA,NA,1,2,41,12,NA,12,12,1,"1","6","0","3","5",4,0,"8","4",4,0,1,1,2,0,1,"9","1",8,"9",NA,"1",NA,"3",1,1,0,0,"2",1,NA,48,70.5,51,78.3,2014,"200","2","4","41"
"3980",NA,NA,"2",16,1,"62","85","1",0,0,"7",0,"85","85",0,"62",3,2,29,12,12,12,13,1,"1","6","9","2","1",3,0,"8","4",2,0,0,0,2,0,1,"9","11",8,"11","2","11",1,"2",0,NA,0,1,"2",1,25.2,28,25.2,63,79.3,2014,"221","2","4","38"
"3981",39022.5,NA,"2",40,1,"26","41","1",0,0,"1",0,"41","41",0,"98",3,1,37,14,16,16,16,1,"1","3","9","2","1",4,1,"0","2",2,0,0,0,2,0,2,"9","4",2,"2","2","4",NA,"1",0,NA,1,1,"1",1,50.4,46,61.4,41,54.6,2014,"233","3","4","11"
"3982",66220,31927.5,"1",40,0,"35","66","1",1,0,"1",1,"66","66",0,"96",2,1,41,16,12,12,13,0,"1","6","9","1","1",3,1,"8","4",1,0,0,0,1,NA,2,"9","2",5,"2","2","4",1,"1",1,1,1,0,"2",1,14.8,64,71.8,49,53.9,2014,"234","3","2","38"
"3983",10051.25,NA,"5",NA,0,"58","17","1",0,0,"5",0,"17","17",0,"98",3,4,75,16,14,0,18,0,"3","3","0","3","1",1,0,"8","4",2,0,0,0,2,0,2,"9","1",7,"1","2","1",1,"2",NA,NA,NA,0,"2",1,50.4,32,35.8,72,86.6,2014,"247","3","4","5"
"3984",11233.75,6503.75,"1",40,0,"35","96","1",0,0,"1",0,"96","96",NA,NA,4,4,25,10,NA,4,6,0,"3","4","9","1","5",3,1,"8","4",9,2,1,NA,6,0,5,"9","1",7,"4","3","4",0,"2",1,0,1,1,"2",3,NA,60,41.4,22,14.8,2014,"263","3","4","38"
"3985",47300,26015,"1",40,0,"56","47","1",0,0,"1",0,"47","47",0,"70",1,2,43,18,17,12,16,1,"1","4","9","1","1",3,1,"0","0",4,1,1,NA,2,0,2,"9","1",1,"1","2","4",1,"2",1,1,0,0,"1",1,52.4,25,23.8,38,43,2014,"271","2","3",NA
"3986",39022.5,NA,"4",NA,0,"11","12","1",0,0,"1",0,"12","12",NA,NA,2,3,57,13,NA,12,14,1,"2","6","2","3","5",4,1,"0","4",3,0,0,0,3,0,4,"9","1",2,"1","2","1",1,"2",1,0,1,1,"2",1,NA,61,74.8,53,69.3,2014,"276","3","4","1"
"3987",21285,NA,"5",NA,1,"47","62","1",0,0,"5",1,"62","62",1,"40",1,5,81,10,11,11,10,0,"1","3","3","2","1",3,1,"0","1",2,0,0,0,2,0,0,"3","1",2,"1","1","1",1,"4",NA,NA,NA,0,"1",0,26.9,38,43,44,28.7,2014,"294","3","4","26"
"3988",21285,10051.25,"1",42,0,"34","38","1",0,0,"1",0,"38","38",0,"72",6,1,31,15,12,12,13,0,"1","4","3","1","3",2,1,"0","0",3,1,0,0,2,0,2,"3","4",0,"2","2","2",1,"1",1,1,0,0,"1",1,35.3,62,53,40,45.1,2014,"297","2","4","21"
"3989",134817.4399,39022.5,"1",47,0,"30","30","1",0,0,"1",0,"30","30",1,"20",2,0,30,20,12,13,20,0,"1","2","3","2","1",4,1,"0","0",2,0,0,0,2,0,2,"3","1",3,"2","2","1",1,"1",1,0,1,0,"1",1,39.9,61,83.4,61,83.4,2014,"312","3","4","11"
"3990",56760,NA,"5",NA,0,"80","70","1",0,0,"5",0,"70","70",0,"38",1,2,70,17,6,11,13,0,"1","6","3","2","1",2,1,"0","1",2,0,0,0,2,0,0,"3","2",0,"2","2","2",0,"1",NA,NA,NA,0,"1",1,65.3,60,76.3,38,52.1,2014,"323","3","4","14"
"3991",21285,NA,"7",NA,0,"83","81","1",0,0,"1",0,"81","81",1,"62",8,3,36,6,9,4,6,0,"3","2","0","3","1",3,0,"8","4",5,1,1,1,2,0,1,"3","2",7,"2","2","2",1,"2",1,1,0,1,"2",1,25.2,31,12.4,38,28.4,2014,"338","2","4","17"
"3992",NA,NA,"5",NA,0,"42","57","1",0,0,"5",0,"57","57",1,"20",1,2,82,20,15,12,13,1,"1","6","3","2","1",2,1,"8","4",2,0,0,0,2,0,0,"3","1",7,"1","2","1",0,"1",NA,NA,NA,0,"2",0,62.6,52,67.8,47,38.8,2014,"342","3","4","12"
"3993",66220,26015,"3",NA,0,"22","91","1",0,0,"1",0,"91","91",0,"72",2,1,42,20,10,12,12,0,"1","3","3","1","1",3,1,"0","0",3,0,1,0,2,0,2,"3","2",3,"2","2","1",1,"1",1,1,0,0,"2",1,35.3,74,84.5,35,32,2014,"350","3","2","15"
"3994",66220,5321.25,"2",15,1,"94","11","1",0,0,"1",0,"11","11",0,"97",4,2,70,18,12,16,17,1,"1","1","3","2","1",2,1,"0","0",2,0,0,0,2,0,2,"3","1",3,"1","1","1",1,"1",0,NA,0,1,"1",1,31.3,52,57,60,83.8,2014,"351","3","4","11"
"3995",47300,5321.25,"8",NA,0,"20","23","1",0,0,"1",0,"23","23",0,"98",3,1,50,16,16,16,20,0,"1","4","3","3","1",4,1,"0","0",3,0,0,1,2,0,2,"3","4",0,"2","2","1",0,"2",1,1,0,1,"1",0,50.4,54,62.9,38,59.1,2014,"360","3","4","14"
"3996",31927.5,17737.5,"1",27,0,"36","36","1",0,0,"3",0,"36","36",0,"20",3,0,32,17,12,3,15,0,"1","1","5","2","8",4,1,"0","0",2,0,0,0,2,0,2,"5","5",0,"1","1","3",1,"3",1,1,0,1,"2",2,68.6,36,37.8,36,37.8,2014,"363","2","4","13"
"3997",134817.4399,132148.07386,"1",40,0,"11","30","1",0,0,"1",1,"30","30",0,NA,5,2,67,20,12,6,20,1,"3","6","0","3","1",1,0,"8","4",2,0,0,0,2,0,2,"5","7",1,"7",NA,"7",1,"2",1,1,1,0,"2",0,NA,60,83.8,80,92.8,2014,"372","4","4","31"
"3998",134817.4399,NA,"5",NA,0,"32","66","1",1,0,"2",1,"66","66",1,"87",2,2,69,16,12,11,13,0,"1","4","2","3","1",3,1,"0","2",4,0,0,0,4,0,4,"5","2",2,"5",NA,"2",1,"1",1,1,0,0,"1",1,37.2,64,84.2,49,53.9,2014,"373","3","2","10"
"3999",39022.5,39022.5,"1",89,1,"22","57","1",0,0,"2",0,"57","57",0,"22",6,3,65,15,8,10,12,1,"1","2","5","2","3",2,1,"1",NA,3,0,0,0,3,0,3,"5","1",1,"1","3","1",1,"2",0,NA,1,1,"2",1,59.1,53,59.1,47,38.8,2014,"374","3","4","15"
"4000",134817.4399,39022.5,"1",42,0,"50","14","1",0,0,"1",0,"14","14",1,"21",4,4,52,14,19,12,16,0,"1","5","5","2","1",3,1,"2","2",4,0,0,1,3,0,4,"5","2",7,"2","2","2",0,"2",1,1,1,0,"2",9,91.1,46,52,73,86.5,2014,"403","3","4","8"
"4001",134817.4399,56760,"1",45,0,"22",NA,"1",0,0,"5",0,NA,NA,1,"34",2,2,70,16,13,12,16,1,"1","5","4","3","1",4,1,"0","2",3,0,0,1,2,0,2,"5","4",1,"1","3","4",1,"1",1,1,1,0,"2",1,50.3,74,84.5,NA,NA,2014,"405","4","4","19"
"4002",134817.4399,132148.07386,"1",50,0,"21","21","1",0,0,"1",0,"21","21",0,"48",2,1,35,19,16,19,19,1,"1","6","0","3","1",5,0,"8","4",2,0,0,0,2,0,2,"5","2",6,"2","2","1",1,"1",0,NA,0,0,"2",1,62,69,91.1,69,91.1,2014,"411","3","4","14"
"4003",47300,10051.25,"2",15,1,"10",NA,"1",0,0,"1",0,NA,NA,0,"75",2,3,37,16,11,13,16,0,"2","4","5","2","1",5,1,"0","0",5,0,3,0,2,0,2,"5","1",4,"1","1","1",1,"2",1,1,0,1,"2",1,42.3,55,71.8,NA,NA,2014,"417","2","4",NA
"4004",26015,2601.5,"2",15,1,"62","57","1",0,0,"1",0,"57","57",0,"64",5,2,70,16,12,12,16,1,"1","3","3","3","1",2,1,"0","0",2,0,0,0,2,0,2,"5","1",7,"1","1","1",1,"2",0,NA,0,0,"2",1,36.2,28,25.2,47,38.8,2014,"421","2","4","14"
"4005",17737.5,NA,"1",40,1,"82","56","1",1,0,"1",0,"56","56",0,"23",6,7,52,15,16,12,14,1,"2","6","0","3","1",2,0,"8","4",2,0,0,0,2,0,2,"5","11",7,"11","2","11",1,"2",0,NA,0,0,"2",1,82.5,36,31.1,25,23.8,2014,"427","2","4","1"
"4006",134817.4399,132148.07386,"1",60,0,"23","20","1",0,0,"1",0,"20","20",0,"64",2,0,56,18,10,14,18,1,"1","3","5","2","1",3,1,"0",NA,2,0,0,0,2,0,2,"5","1",1,"1","2","2",1,"1",1,1,1,0,"1",1,36.2,59,75.5,54,62.9,2014,"436","3","4","11"
"4007",66220,5321.25,"1",60,1,"52","48","1",1,0,"1",0,"48","48",0,"73",2,1,45,12,11,14,12,1,"1","4","5","2","1",3,1,"0","0",2,0,0,0,2,0,2,"5","1",1,"1","1","1",0,"2",0,NA,0,0,"1",1,33.9,45,50,45,62,2014,"437","3","4","11"
"4008",134817.4399,47300,"2",30,1,"85","21","1",1,0,"1",0,"21","21",0,"47",1,2,59,20,14,16,19,1,"1","3","5","3","1",3,1,"0","0",3,0,0,1,2,0,2,"1","1",5,"1","3","1",1,"2",0,NA,0,1,"2",1,43,63,79.3,69,91.1,2014,"446","4","4","8"
"4009",134817.4399,NA,"5",NA,1,"47","23","1",1,0,"5",0,"23","23",1,"47",1,1,71,18,16,12,16,1,"1","6","3","3","1",2,1,"0","2",2,0,0,0,2,0,1,"1","1",2,"2","2","1",0,"1",NA,NA,NA,0,"1",1,57.5,38,43,53,41.1,2014,"457","4","4","24"
"4010",134817.4399,39022.5,"1",55,0,"50","73","1",0,0,"1",0,"73","73",0,"53",1,0,44,16,16,12,20,0,"1","3","1","2","1",3,1,"0","0",2,0,0,0,2,0,2,"1","1",2,"1","3","1",0,"3",1,0,1,1,"1",1,59.9,53,73.9,57,75.6,2014,"458","3","4","8"
"4011",6503.75,NA,"5",NA,0,"62","36","1",1,0,"2",0,"36","36",1,"64",5,0,65,13,NA,12,10,1,"1","3","1","1","1",3,1,"0",NA,1,0,0,0,1,NA,0,"1","2",0,"2","2","2",0,"4",1,1,0,1,"2",0,36.2,28,25.2,48,24.2,2014,"460","1","4","4"
"4012",31927.5,NA,"5",NA,0,"50","30","1",0,0,"5",0,"30","30",1,"22",1,2,72,17,16,14,14,1,"1","3","1","1","1",2,1,"0","2",2,0,0,0,2,0,0,"1","2",2,"2","2","2",0,"1",NA,NA,NA,0,"2",0,59.1,53,73.9,55,61.4,2014,"461","3","4","14"
"4013",134817.4399,NA,"5",NA,0,"15","47","1",0,0,"5",0,"47","47",0,"62",6,3,70,12,8,12,12,1,"1","3","1","2","1",3,1,"0","4",4,0,0,0,4,0,2,"1","2",2,"2","2","2",0,"2",NA,NA,NA,0,"1",0,46,52,71.6,38,43,2014,"478","3","4","3"
"4014",NA,NA,"1",40,1,"47","58","1",0,0,"2",0,"58","58",0,"50",5,2,69,16,12,12,16,0,"1","5","2","3","1",2,1,"0","0",2,0,0,0,2,0,2,"1","2",4,"2","2","2",NA,"2",0,NA,1,0,"1",1,52,48,57.5,38,39.2,2014,"481","3","4","14"
"4015",134817.4399,132148.07386,"1",50,0,"10","57","1",0,0,"2",0,"57","57",0,"50",2,2,38,17,12,12,16,1,"1","3","2","3","1",3,1,"0","0",2,0,0,0,2,0,2,"1","2",5,"2","2","2",0,"2",1,1,1,0,"1",1,52,72,77.4,47,38.8,2014,"482","3","4","14"
"4016",134817.4399,39022.5,"1",24,0,"20","15","1",0,0,"1",0,"15","15",0,"86",3,2,54,18,16,12,14,0,"1","4","1","2","1",4,1,"2","2",3,0,0,0,3,0,2,"1","2",5,"2","2","4",1,"1",1,0,0,0,"1",1,50,51,63.7,50,57.4,2014,"488","3","3","3"
"4017",134817.4399,132148.07386,"1",50,0,"21","14","1",0,0,"7",0,"14","14",1,"30",2,2,38,16,20,20,16,1,"1","6","0","3","1",4,0,"8","4",4,2,0,0,2,0,1,"9","3",2,"3","3","3",1,"2",1,1,0,0,"2",1,92.8,69,91.1,50,68,2014,"489","3","4","35"
"4018",134817.4399,47300,"1",30,0,"10","41","1",0,0,"1",1,"41","41",NA,NA,1,2,47,18,NA,18,14,0,"1","3","9","2","5",2,1,"0","0",2,0,0,0,2,0,2,"9","4",0,"1","3","4",1,"2",1,1,0,0,"1",1,NA,63,81,41,54.6,2014,"490","4","4","8"
"4019",NA,NA,"1",60,0,"71","10","1",0,0,"1",0,"10","10",0,"63",4,0,54,16,9,10,20,0,"3","6","0","3","1",3,0,"8","4",2,0,0,0,2,0,1,"9","4",0,"2","2","2",1,"3",1,1,0,1,"2",1,65.3,51,78.3,57,77,2014,"491","2","4","5"
"4020",134817.4399,NA,"5",NA,0,"21","71","1",0,0,"2",1,"71","71",0,"40",1,2,54,18,16,12,16,0,"1","6","2","3","0",1,1,"0","3",2,0,0,0,2,0,1,"9","4",0,"4","3","4",0,"3",0,NA,0,0,"2",1,73.1,69,91.1,51,78.3,2014,"494","4","4","21"
"4021",47300,26015,"1",32,0,"50","21","1",0,0,"2",1,"21","21",0,"14",0,0,57,18,18,17,20,0,"1","5","9","1","1",3,1,"0","0",2,0,0,0,2,0,2,"9","1",2,"1","3","1",0,"2",1,1,1,0,"1",1,83.8,46,52,69,91.1,2014,"495","3","4","26"
"4022",39022.5,NA,"5",NA,1,"31","46","1",0,0,"2",0,"46","46",0,"51",6,3,69,12,16,4,14,1,"1","3","0","3","8",2,0,"8","4",2,0,0,0,2,0,1,"9","10",5,"10","3","10",1,"2",1,1,0,0,"2",1,38.3,39,41,48,20.1,2014,"498","3","2","37"
"4023",134817.4399,39022.5,"1",50,0,"16","22","1",0,0,"1",0,"22","22",0,"73",1,2,50,17,15,8,17,0,"3","6","0","3","1",2,0,"8","4",2,0,0,0,2,0,2,"9","4",1,"4","3","4",1,"2",1,1,1,0,"2",1,75.6,63,88,74,84.5,2014,"499","3",NA,"5"
"4024",134817.4399,66220,"5",NA,1,"30","20","1",1,0,"5",0,"20","20",0,"10",2,4,74,19,19,16,20,1,"1","5","9","2","1",4,1,"0","1",2,0,0,0,2,0,2,"9","4",1,"1","2","4",1,"2",NA,NA,NA,0,"2",1,77.4,72,92.1,50,68.6,2014,"501","3","4","11"
"4025",134817.4399,NA,"5",NA,1,"10","48","1",0,1,"7",0,"48","48",0,"40",1,2,68,16,12,14,12,1,"1","5","9","3","1",4,1,"0","0",2,0,0,0,2,0,0,"9","6",3,"1","3","5",1,"2",NA,NA,NA,0,"2",1,73.1,72,77.4,38,45,2014,"502","4","4","27"
"4026",134817.4399,132148.07386,"1",50,1,"28","26","1",0,0,"7",1,"26","26",1,"30",2,2,54,16,18,14,15,1,"1","3","1","3","1",4,1,"0","1",3,0,0,0,3,0,4,"9","4",0,"1","3","4",1,"2",0,NA,1,0,"2",1,92.1,67,73.6,46,61.4,2014,"504","3","4","12"
